,magnitude,dmin,latitude,longitude
708,7.1,0.0,-3.609,135.404
709,7.1,0.0,-46.676,164.721
710,7.2,0.0,4.695,-77.508
711,7.5,0.0,-8.152,124.868
712,6.7,0.0,-11.128,162.208
713,6.7,0.0,49.277,-128.772
714,6.6,0.0,37.226,138.779
715,6.7,0.0,24.53,122.694
716,7.0,0.0,11.422,-86.665
717,6.5,0.0,13.925,120.534
718,6.8,0.0,-10.951,162.161
719,6.6,0.0,33.205,137.227
720,7.4,0.0,33.184,137.071
721,7.2,0.0,33.07,136.618
722,6.5,0.0,-35.173,-70.525
723,6.5,0.0,-0.443,133.091
724,6.9,0.0,55.682,160.003
725,6.6,0.0,-37.695,-73.406
726,6.7,0.0,-9.362,122.839
727,6.5,0.0,-13.174,167.198
728,6.6,0.0,36.512,71.029
729,6.7,0.0,-3.665,135.339
730,7.3,0.0,-4.003,135.023
731,7.0,0.0,-3.615,135.538
732,6.7,0.0,-3.12,127.4
733,7.3,0.0,-22.015,169.766
734,6.6,0.0,28.995,58.311
735,6.5,0.0,8.416,-82.824
736,6.5,0.04685,35.7005,-121.101
737,6.8,0.0,23.039,121.362
738,6.6,0.0,-5.581,150.88
739,6.5,0.0,12.025,125.416
740,6.6,0.0,-19.262,168.892
741,7.0,0.0,37.812,142.619
742,6.7,0.0,42.648,144.57
743,6.7,0.0,50.211,87.721
744,6.5,0.0,42.45,144.38
745,7.3,0.0,50.038,87.813
746,7.4,0.0,41.774,143.593
747,8.16,0.0,41.815,143.91
748,6.6,0.0,19.917,95.672
749,7.2,0.0,-45.104,167.144
750,7.6,0.0,-60.532,-43.411
751,6.5,0.0,-3.828,152.174
752,6.8,0.0,-30.608,-71.637
753,6.9,0.0,55.492,159.999
754,6.6,0.0,-5.095,152.502
755,7.0,0.0,2.354,128.855
756,7.0,0.0,38.849,141.568
757,6.8,0.0,36.964,3.634
758,6.5,0.0,-8.294,120.743
759,6.8,0.0,-4.694,153.238
760,7.6,0.0,18.77,-104.104
761,6.5,0.0,13.626,-90.774
762,7.3,0.0,-10.491,160.77
763,6.7,0.0,-5.311,153.701
764,6.7,0.0,-4.786,153.275
765,7.9,0.0,63.5141,-147.453
766,7.4,0.0,2.824,96.085
767,6.6,0.0,63.5144,-147.912
768,6.7,0.0,-1.511,133.973
769,7.6,0.0,-1.757,134.297
770,6.5,0.0,13.036,93.068
771,7.6,0.0,-3.302,142.945
772,6.5,0.0,14.101,146.199
773,6.5,0.0,7.929,-82.793
774,6.5,0.0,35.626,49.047
775,6.6,0.0,-30.805,-71.124
776,6.7,0.0,-12.592,166.383
777,7.1,0.0,13.088,144.619
778,6.7,0.0,-27.535,-70.586
779,6.8,0.0,16.985,-100.865
780,7.1,0.0,24.279,122.179
781,6.5,0.0,-21.663,-68.329
782,7.5,0.0,6.033,124.249
783,7.4,0.0,36.502,70.482
784,6.6,0.0,-5.345,151.248
785,6.5,0.0,38.573,31.271
786,6.7,0.0,-3.212,142.427
787,6.6,0.0,-17.664,168.004
788,7.2,0.0,-17.6,167.856
789,6.8,0.0,-9.613,159.53
790,6.8,0.0,23.954,122.734
791,6.5,0.0,39.402,141.089
792,7.8,0.0,35.946,90.541
793,7.0,0.0,-5.912,150.196
794,7.5,0.0,-4.102,123.907
795,7.0,0.0,12.686,144.98
796,6.5,0.0,-0.578,133.13
797,6.6,0.0,58.775,-154.701
798,6.5,0.0,39.059,24.244
799,7.6,0.0,-17.543,-72.077
800,6.6,0.0,-16.086,-73.987
801,6.7,0.0,-17.745,-71.649
802,8.4,0.0,-16.265,-73.641
803,6.7,0.0,-7.41,155.865
804,6.8,0.0,34.083,132.526
805,6.5,0.0,-4.029,128.02
806,6.8,0.0,47.149,-122.727
807,7.1,0.0,1.271,126.249
808,7.4,0.0,-4.68,102.562
809,6.6,0.0,13.671,-88.938
810,7.7,0.0,23.419,70.232
811,6.9,0.0,-4.022,101.776
812,7.7,0.0,13.049,-88.66
813,6.9,0.0,56.7744,-153.281
814,7.1,0.0,-14.928,167.17
815,6.8,0.0,6.631,126.899
816,7.5,0.0,6.898,126.579
817,6.5,0.0,-4.218,152.725
818,7.0,0.0,39.566,54.799
819,6.5,0.0,40.167,49.954
820,6.8,0.0,40.245,49.946
821,6.8,0.0,-5.228,151.771
822,6.6,0.0,-5.097,153.181
823,7.8,0.0,-5.496,151.781
824,6.5,0.0,-4.827,153.226
825,7.8,0.0,-5.233,153.102
826,8.0,0.0,-3.98,152.169
827,6.5,0.0,7.042,-77.829
828,7.0,0.0,-4.766,153.945
829,6.8,0.0,-6.549,105.63
830,6.7,0.0,35.456,133.134
831,7.0,0.0,-15.421,166.91
832,6.5,0.0,-7.977,30.709
833,6.8,0.0,-4.11,127.394
834,6.5,0.0,18.198,-102.48
835,6.8,0.0,48.786,142.246
836,6.6,0.0,-12.037,166.448
837,6.5,0.0,33.901,139.376
838,6.6,0.0,-7.747,150.917
839,6.5,0.0,57.3546,-154.198
840,6.5,0.0,63.98,-20.758
841,7.9,0.0,-13.802,97.453
842,6.5,0.0,63.966,-20.487
843,6.7,0.0,-4.612,101.905
844,6.7,0.0,-4.646,102.102
845,7.9,0.0,-4.721,102.087
846,7.2,0.0,-23.548,-66.452
847,7.6,0.0,-1.105,123.573
848,6.6,0.0,-6.817,143.807
849,6.6,0.0,-5.844,150.876
850,6.8,0.0,43.046,146.837
851,7.2,0.0,-16.925,-174.248
852,6.9,0.0,-10.86,165.354
853,6.5,0.0,-6.845,105.555
854,7.3,0.0,15.766,119.74
855,7.0,0.0,57.3424,-154.347
856,6.6,0.0,-18.901,-69.171
857,7.5,0.0,-16.423,168.214
858,7.0,0.0,-6.351,148.763
859,6.9,0.0,-5.978,148.82
860,7.2,0.0,40.758,31.161
861,6.5,0.0,36.522,71.24
862,7.1,0.0,34.6033,-116.265
863,7.5,0.0,16.059,-96.931
864,6.5,0.0,23.738,121.158
865,7.7,0.0,23.772,120.982
866,6.6,0.0,-16.117,168.039
867,6.9,0.0,9.044,-84.159
868,7.6,0.0,40.748,29.864
869,6.7,0.0,15.782,-88.33
870,7.0,0.0,18.386,-97.436
871,6.6,0.0,-5.165,152.877
872,7.1,0.0,-4.751,152.486
873,7.1,0.0,-5.159,150.88
874,6.8,0.0,-21.422,-176.46
875,7.4,0.0,-5.591,149.568
876,6.8,0.0,-16.66,-72.662
877,6.6,0.0,30.512,79.403
878,6.9,0.0,51.587,-177.668
879,6.9,0.0,52.056,159.52
880,7.1,0.0,5.397,121.937
881,6.6,0.0,28.343,57.193
882,7.3,0.0,-12.853,166.697
883,6.6,0.0,52.886,-169.123
884,7.0,0.0,-4.596,153.235
885,6.8,0.0,-21.632,-176.376
886,7.7,0.0,-2.071,124.891
887,7.0,0.0,-6.92,128.946
888,6.7,0.0,-6.954,129.022
889,6.6,0.0,-8.194,112.413
890,6.6,0.0,-29.45,-71.715
891,6.8,0.0,5.41,126.764
892,7.2,0.0,-0.593,-80.393
893,6.7,0.0,-2.693,138.901
894,7.0,0.0,-2.961,141.926
895,7.0,0.0,-11.04,166.16
896,6.6,0.0,37.106,70.11
897,6.6,0.0,-17.731,-65.431
898,6.7,0.0,0.207,119.584
899,6.6,0.0,-5.147,151.714
900,7.5,0.0,22.306,125.308
901,6.6,0.0,-8.148,-74.238
902,7.0,0.0,-0.544,99.261
903,6.6,0.0,30.154,57.605
904,7.1,0.0,-23.913,-70.207
905,6.7,0.0,-15.848,-179.376
906,6.6,0.0,-30.985,-71.41
907,6.6,0.0,14.374,-91.473
908,7.2,0.0,-5.495,147.867
909,7.8,0.0,54.841,162.035
910,7.0,0.0,1.241,122.536
911,6.6,0.0,37.57,20.656
912,7.0,0.0,-15.145,167.375
913,6.5,0.0,13.849,-88.808
914,7.5,0.0,35.069,87.325
915,7.2,0.0,-4.368,-76.681
916,7.1,0.0,-30.933,-71.22
917,7.8,0.0,-22.101,-176.772
918,6.5,0.0,9.79,125.779
919,6.8,0.0,3.849,-75.749
920,6.6,0.0,-3.562,144.362
921,6.9,0.0,16.333,-98.216
922,7.0,0.0,10.598,-63.486
923,6.8,0.0,-30.058,-71.872
924,6.5,0.0,18.684,-101.604
925,6.8,0.0,-20.438,169.287
926,6.5,0.0,36.411,70.945
927,7.3,0.0,33.825,59.809
928,6.5,0.0,13.986,144.901
929,6.7,0.0,11.112,-60.892
930,7.7,0.0,-12.584,166.676
931,6.5,0.0,-6.485,147.408
932,6.9,0.0,7.742,127.647
933,7.1,0.0,29.976,68.208
934,6.5,0.0,37.661,57.291
935,7.2,0.0,18.219,-102.756
936,6.5,0.0,43.207,138.92
937,6.7,0.0,31.789,131.314
938,6.9,0.0,35.345,78.133
939,7.7,0.0,-14.993,-75.675
940,6.7,0.0,31.885,131.468
941,6.6,0.0,30.568,131.093
942,6.8,0.0,-7.133,155.568
943,6.8,0.0,34.556,32.126
944,6.6,0.0,9.454,126.334
945,6.6,0.0,9.463,126.284
946,6.8,0.0,21.898,121.498
947,6.9,0.0,-10.769,161.445
948,7.0,0.0,1.0,120.45
949,6.6,0.0,1.016,120.254
950,6.8,0.0,17.6,-100.965
951,7.9,0.0,-7.137,122.589
952,7.1,0.0,12.614,125.154
953,7.3,0.0,51.478,-176.847
954,7.9,0.0,51.564,-177.632
955,6.7,0.0,-13.481,167.13
956,7.2,0.0,-6.518,154.999
957,6.6,0.0,-23.944,-70.093
958,6.7,0.0,-14.705,167.297
959,6.7,0.0,11.905,-86.772
960,6.6,0.0,11.657,-86.856
961,7.1,0.0,15.978,-98.07
962,7.5,0.0,-9.593,-79.587
963,6.5,0.0,-0.917,136.225
964,6.5,0.0,-0.567,135.84
965,8.09,0.0,-0.891,136.952
966,6.7,0.0,37.353,142.38
967,7.2,0.0,45.324,149.892
968,6.6,0.0,27.291,100.276
969,6.6,0.0,53.826,159.586
970,7.9,0.0,0.729,119.931
971,7.1,0.0,-6.903,129.151
972,6.5,0.0,-3.703,140.233
973,7.9,0.0,44.663,149.3
974,7.2,0.0,28.826,34.799
975,6.7,0.0,-28.906,-71.417
976,7.2,0.0,16.84,-93.469
977,6.8,0.0,28.094,130.148
978,7.1,0.0,27.929,130.175
979,8.0,0.0,19.055,-104.205
980,6.8,0.0,-2.045,101.436
981,6.5,0.0,-2.778,-77.851
982,7.0,0.0,-2.75,-77.881
983,6.5,0.0,-10.68,-78.581
984,7.4,0.0,16.779,-98.597
985,6.6,0.0,26.092,-110.284
986,6.6,0.0,5.139,-75.577
987,7.2,0.0,-5.771,154.347
988,6.6,0.0,-5.429,153.773
989,7.7,0.0,-5.799,154.178
990,6.7,0.0,-4.836,151.515
991,8.0,0.0,-23.34,-70.294
992,6.8,0.0,21.966,99.196
993,6.6,0.0,-19.544,169.287
994,6.5,0.0,38.401,22.283
995,7.1,0.0,52.629,142.827
996,7.7,0.0,-23.008,169.9
997,6.9,0.0,-8.378,125.127
998,6.6,0.0,40.149,21.695
999,7.1,0.0,12.626,125.297
1000,1.36,0.02389,33.6751671,-116.9486694
1001,1.15,0.1649,36.1581667,-118.0523333
1002,1.86,1.1704,19.2766666412354,-155.414672851562
1003,1.4,0.25339999999999996,62.6074,-148.8457
1004,1.69,0.07977,17.9953333333333,-66.7981666666667
1005,1.93,0.1655,36.1573333,-118.0533333
1006,1.53,0.05650589243,35.12349319,-97.55314636
1007,1.9,0.25339999999999996,63.1181,-151.4402
1008,0.96,0.06969,33.8016667,-116.8718333
1009,1.3,0.33199999999999996,63.4995,-152.2287
1010,1.72,0.05503,38.6566658,-122.7436676
1011,0.4,0.0115,38.8273315,-122.7863312
1012,2.3,0.163,37.0445,-104.9616
1013,2.1,0.7143999999999999,57.9457,-156.1575
1014,1.8,0.169,37.033,-104.9625
1015,1.3,0.166,37.0476,-104.968
1016,2.35,0.02472,18.0315,-66.7685
1017,1.8,0.0,31.62,-103.975
1018,1.6,0.276,38.049,-118.7429
1019,0.89,0.05304,35.6765,-117.4873333
1020,1.2,1.2147999999999999,61.3992,-147.3718
1021,5.0,5.003,20.2571,145.4006
1022,3.3,0.24180000000000001,57.8866,-156.6558
1023,1.5,0.0,31.664,-104.484
1024,1.5,0.1,31.703,-104.178
1025,2.3,0.1,31.579,-104.543
1026,2.12,0.1923,39.3278351,-122.793335
1027,1.09,0.00675,38.8256683,-122.7638321
1028,5.0,6.704,-57.5239,-26.0542
1029,3.27,0.4356,18.9115,-66.471
1030,0.26,0.01516,38.8231659,-122.7906647
1031,0.76,0.008255,38.8161659,-122.796669
1032,1.34,0.01233,38.8356667,-122.8118362
1033,1.7,0.25339999999999996,62.5982,-149.6243
1034,1.6,0.25339999999999996,65.9741,-147.8418
1035,5.2,4.981,-20.963,174.0101
1036,5.4,5.127,-21.204,174.0241
1037,0.77,0.004672,38.7928352,-122.8046646
1038,1.9,0.6996,59.378,-152.7999
1039,1.8,0.0,31.595,-103.954
1040,1.9,0.6996,60.3296,-151.1166
1041,5.5,5.1,-21.0259,173.901
1042,0.94,0.03415,33.0433333,-116.433
1043,1.85,0.04645,17.9706666666667,-66.8306666666667
1044,1.09,0.009475,38.8349991,-122.8016663
1045,1.2,0.094,37.3077,-117.575
1046,4.7,1.739,-24.3263,-67.0085
1047,5.6,22.829,-26.1482,70.7528
1048,1.77,0.06658693337,35.12716667,-97.569
1049,0.76,0.004607,38.7921677,-122.8063354
1050,2.0,0.0,31.72,-104.49
1051,2.4,0.1,31.578,-104.54
1052,1.5,0.104,38.1305,-117.8847
1053,1.27,0.02237,35.9550018,-120.5168304
1054,1.6,0.6996,59.762,-152.326
1055,1.11,0.00237,38.8361664,-122.7913361
1056,1.3,0.25339999999999996,64.8831,-147.7096
1057,1.39,0.06771,33.9608333,-117.7493333
1058,1.8,0.6996,60.38,-151.1764
1059,1.57,0.04659,33.1508333,-115.9291667
1060,1.18,0.04178,33.0368333,-116.4253333
1061,1.01,0.3328,36.0331667,-117.4031667
1062,1.76999998,1.1318000000000001,19.3198337554932,-155.79216003418
1063,3.7,0.455,-28.3867,-71.5473
1064,0.28,0.01666,38.8240013,-122.8563309
1065,3.6,0.16399999999999998,59.0757,-152.8487
1066,1.5,0.25339999999999996,63.5565,-147.5552
1067,0.79,0.006537,38.8120003,-122.8218307
1068,2.46,0.04707,17.9838333333333,-66.8306666666667
1069,1.99,0.01935,33.2638333,-116.4396667
1070,0.75,0.004675,38.7923317,-122.8061676
1071,1.49,0.1012,46.42216666666667,-122.3205
1072,0.77,0.03914,34.001,-116.6341667
1073,4.5,0.36,-28.4195,-71.4028
1074,1.6,0.0,31.638,-104.007
1075,1.08,0.003778,38.7916679,-122.805336
1076,4.6,26.294,-26.1686,-11.5309
1077,0.27,0.004928,38.7908325,-122.8085022
1078,0.91,0.004411,38.791832,-122.8065033
1079,0.76,0.01179,38.783165,-122.7894974
1080,0.25,0.008721,38.8311653,-122.8151703
1081,0.72,0.02938,38.8198318,-122.9268341
1082,1.6,0.0,31.635,-104.003
1083,0.57,0.005406,38.7931671,-122.8061676
1084,1.5,0.0,31.642,-103.991
1085,1.9,0.2,31.516,-104.267
1086,1.97,0.01238,18.0318333333333,-66.7875
1087,1.7,0.0,31.64,-104.0
1088,1.7,0.0,31.639,-104.003
1089,1.08,0.02449,33.097,-116.6196667
1090,1.27,0.00792,38.8230019,-122.7665024
1091,1.28,0.004113,38.791832,-122.8058319
1092,0.56,0.004887,38.7924995,-122.8063354
1093,2.0,0.1,31.698,-104.171
1094,0.29,0.001516,38.7898331,-122.8028336
1095,4.1,1.728,-22.6809,-66.3285
1096,1.27,0.04323,33.4816667,-116.4396667
1097,0.72,0.009011,38.8318329,-122.8141632
1098,0.99,0.01479,38.7911682,-122.8066635
1099,1.44,0.004256,38.791832,-122.8061676
1100,3.97,0.3596,18.5318,-68.7406
1101,5.0,1.482,-24.0211,-67.0562
1102,1.09,0.1414,33.8985,-117.0411667
1103,1.33,0.003817,38.7911682,-122.8063354
1104,2.0,0.6996,59.8489,-152.3857
1105,0.37,0.01484,38.8358345,-122.8541641
1106,1.05,0.01035,38.8465004,-122.8151703
1107,4.5,1.797,-1.7573,139.0702
1108,0.86,0.01407,38.8376656,-122.8083344
1109,1.8,0.46820000000000006,58.2192,-156.0272
1110,4.9,4.067,12.7009,95.3148
1111,0.95,0.004816,38.7923317,-122.8065033
1112,0.36,0.01257,38.8356667,-122.8136673
1113,1.7,0.0,31.641,-104.001
1114,2.03,1.1704,19.2035007476807,-155.377166748047
1115,4.7,0.333,-28.4155,-71.3666
1116,2.3,0.47919999999999996,55.0645,-162.114
1117,1.5,0.31520000000000004,64.8897,-151.4758
1118,1.04,0.003282,38.8260002,-122.8531647
1119,1.5,0.00351,38.8260002,-122.8528366
1120,2.5,0.3152,64.9249,-151.4768
1121,0.75,0.002042,38.8221664,-122.8121643
1122,1.14,0.009831,38.8148346,-122.8191681
1123,1.1,0.3556,58.2201,-155.2656
1124,1.9,1.2122,60.9727,-149.3614
1125,2.0,0.6996,59.55,-152.873
1126,1.04,0.008553,38.8116684,-122.8188324
1127,1.8,0.0,31.599,-103.953
1128,0.86,0.04493,36.6108333,-121.213
1129,1.7,0.25339999999999996,63.0487,-150.4981
1130,1.13,0.04434,36.4623333,-121.0036667
1131,1.9,0.2702,61.5255,-152.1632
1132,1.8,0.1,31.678,-104.179
1133,0.8,0.006443,38.7939987,-122.8069992
1134,1.05,0.005949,38.8226662,-122.8525009
1135,1.41,0.007863,38.8303337,-122.8148346
1136,0.96,0.004291,38.7486649,-122.7463303
1137,0.77,0.01385,38.8216667,-122.8526688
1138,1.76999998,1.1704,19.2956657409668,-155.384002685547
1139,1.09,0.01189,38.8436661,-122.8174973
1140,4.5,6.481,72.6325,3.1088
1141,1.02,0.01378,38.7668343,-122.7411652
1142,1.07,0.009432,38.7801666,-122.765831
1143,1.76,1.1704,19.2859992980957,-155.384506225586
1144,2.8,0.688,18.9617,-68.9353
1145,2.5,0.25339999999999996,61.9034,-150.7122
1146,1.03,0.01003,38.7955017,-122.7486649
1147,2.72,0.3293,38.2838326,-119.3516693
1148,1.8,0.6996,59.4146,-152.478
1149,2.4,0.053799999999999994,53.8916666666667,-167.906
1150,1.0,0.007547,38.8434982,-122.8428345
1151,1.4,0.3556,58.3492,-154.9025
1152,1.09,0.03139,36.7873333,-121.3478333
1153,4.1,1.951,4.3382,-76.1781
1154,2.01,0.00902,37.5083333,-121.8233333
1155,1.73000002,1.1704,19.2929992675781,-155.384994506836
1156,0.78,0.006415,38.8426666,-122.841835
1157,2.0,0.005189,38.8419991,-122.8404999
1158,4.3,0.871,1.6265,127.5614
1159,1.09,0.006417,38.8423347,-122.8421631
1160,1.06,0.00621,38.8423347,-122.841835
1161,1.06,0.0722,37.1423333,-121.53
1162,4.9,0.712,-21.4607,-68.867
1163,2.24,0.04866,32.9291667,-116.254
1164,0.5,0.254,40.3078,-119.4529
1165,1.32,0.0481,32.9305,-116.2538333
1166,1.9,0.7617999999999999,61.1903,-146.8769
1167,1.56,0.0709,38.5656662,-122.4396667
1168,1.94,1.1704,19.394832611084,-155.253005981445
1169,1.7,0.7617999999999999,61.3707,-146.7375
1170,2.98,0.06733,17.9085,-66.8663333333333
1171,0.62,0.01997,38.8376656,-122.8368301
1172,1.1,0.25339999999999996,64.9258,-148.6263
1173,0.86,0.03828,34.0011667,-116.6585
1174,0.2,0.132,39.1326,-120.0213
1175,1.4,0.106,38.158,-118.109
1176,3.16,1.1704,19.3895,-155.2445
1177,2.49,0.0485,32.929,-116.2543333
1178,2.7,1.072,59.2292,-136.4965
1179,1.9,0.25339999999999996,62.9288,-148.836
1180,1.7,0.1,31.705,-104.635
1181,1.9,0.7144,57.6103,-156.8772
1182,2.1,0.6996,59.82,-151.7769
1183,4.6,4.928,20.1784,145.3575
1184,0.75,0.1075,37.4823333,-118.831
1185,1.71,0.008316,38.7556667,-122.7323333
1186,0.84,0.006928,38.7576667,-122.7321667
1187,1.08,0.006318,38.7573318,-122.730835
1188,5.4,6.261,-21.2931,174.0417
1189,1.88,0.008551,38.8308334,-122.8154984
1190,2.18,1.1704,19.2870006561279,-155.383666992188
1191,1.7,0.6996,60.9318,-151.1018
1192,1.78,0.005572,38.777668,-122.7371674
1193,1.04,0.03582,38.8076668,-122.7031631
1194,1.81,0.07338,40.2948341,-124.4381638
1195,1.6,0.3152,64.8807,-150.3503
1196,0.7,0.07522,33.3991667,-116.3921667
1197,1.85000002,1.1704,19.1830005645752,-155.494003295898
1198,4.5,2.244,27.1584,55.7372
1199,1.6,0.25339999999999996,64.7465,-149.1987
1200,1.7,1.1911999999999998,60.9779,-150.24
1201,3.83,0.8121,19.1628,-64.8966
1202,1.33,0.04642,32.9466667,-115.5475
1203,0.74,0.009131,38.8303337,-122.7958298
1204,2.01,0.1051,35.5876666666667,-85.0406666666667
1205,0.83,0.06601,33.7528333,-116.9328333
1206,5.2,1.153,26.8824,126.9829
1207,1.19,0.06234,32.7476667,-115.4181667
1208,2.3,0.2702,59.9796,-153.5088
1209,2.12,1.1704,19.246166229248,-155.397506713867
1210,1.9,0.0,31.516,-104.001
1211,1.7,1.2218,57.9639,-153.1101
1212,1.2,0.25339999999999996,64.4674,-146.9765
1213,1.7,0.2702,62.8485,-152.0162
1214,0.85,0.06962,37.5203333,-118.8325
1215,4.3,1.698,-6.2303,129.843
1216,1.31,0.009968,38.8183327,-122.8238297
1217,2.46,0.02141,17.9678333333333,-66.9306666666667
1218,1.09,0.2111,47.407,-113.3005
1219,5.1,13.916,13.5489,120.8014
1220,1.11,0.08539,33.9145,-116.7638333
1221,1.4,0.6996,60.7459,-151.3756
1222,1.5,0.2702,61.9886,-150.7233
1223,4.9,0.885,1.3567,128.0338
1224,2.6,0.1,31.614,-104.179
1225,1.5,0.25339999999999996,63.1673,-150.012
1226,0.99,0.08363,33.1583333,-116.4638333
1227,1.01,0.009361,38.8153343,-122.8205032
1228,0.7,0.054,39.3988,-119.8337
1229,2.17,0.07392,34.3423333333333,-81.3111666666667
1230,0.43,0.005187,38.8241653,-122.8518295
1231,3.6,1.4144,19.7043,-64.5406
1232,1.9,0.0,31.593,-103.961
1233,3.62,1.5601,19.8581,-64.5481
1234,1.4,0.2702,62.4808,-151.001
1235,3.71,1.3825,19.6895,-64.605
1236,0.74,0.1062,47.104,-122.08366666666667
1237,1.7,0.3556,58.0404,-154.9238
1238,2.19,0.1282,40.9961662,-121.3366699
1239,1.8,0.1,31.606,-104.359
1240,1.6,0.3152,64.9468,-150.3593
1241,4.6,4.936,-21.0138,174.1184
1242,0.6,0.25339999999999996,64.9813,-149.1059
1243,1.52,0.1757,36.1605,-118.0653333
1244,4.8,16.912,19.9805,145.1722
1245,1.3,0.32,37.1516,-115.2943
1246,1.5,0.109,47.095,-122.07166666666669
1247,1.4,0.25339999999999996,62.2227,-148.8647
1248,1.6,1.1911999999999998,61.0542,-149.6739
1249,2.6,0.251,44.2897,-115.0849
1250,0.7,0.013,39.3836,-119.7793
1251,1.6,0.0,31.635,-104.515
1252,2.4,0.0,31.648,-104.302
1253,0.7,0.014,39.38,-119.7779
1254,0.7,0.014,39.3807,-119.7773
1255,0.7,0.01582,38.8400002,-122.8105011
1256,1.33,0.0524,32.6408333,-115.7876667
1257,1.07,0.1383,35.7701667,-117.5793333
1258,4.9,0.659,24.0162,122.4825
1259,1.8,1.1361999999999999,60.3449,-150.4446
1260,1.27,0.01642,38.8398323,-122.8106689
1261,0.84,0.01118,36.7658333,-121.303
1262,1.77,0.06658693337,35.12766667,-97.56766667
1263,2.0,0.6996,60.9429,-151.1023
1264,0.25,0.02039,46.19416666666667,-122.1945
1265,5.0,0.687,24.0219,122.4369
1266,3.0,0.2702,60.9593,-151.3503
1267,4.2,0.455,45.695,26.5246
1268,1.9,0.1,31.589,-104.544
1269,2.0,0.1,31.59,-104.533
1270,1.6,0.1,31.589,-104.536
1271,1.6,0.1,31.613,-104.381
1272,0.56,0.01479,38.8313332,-122.8519974
1273,2.4,0.0,31.67,-104.407
1274,1.7,0.7618,61.91,-146.7759
1275,1.0,0.25339999999999996,64.9267,-148.6164
1276,1.6,0.7617999999999999,61.5844,-146.293
1277,0.98,0.02083,38.8110008,-122.7603302
1278,4.8,6.696,20.2838,145.6221
1279,0.38,0.01261,38.8343315,-122.802002
1280,0.04,0.06215,46.19583333333333,-122.19466666666666
1281,2.6,0.366,32.4674,-101.9971
1282,2.53,0.02253,18.0381666666667,-66.8056666666667
1283,4.8,3.162,37.8808,142.6764
1284,1.9,0.2702,62.2644,-151.3486
1285,1.5,0.1,31.717,-103.914
1286,0.62,0.03233,33.5296667,-116.5508333
1287,1.86000001,1.1704,19.1984996795654,-155.485992431641
1288,1.0,0.315,39.5436,-120.3612
1289,0.6,0.122,39.5408,-120.3664
1290,1.54,0.09464,33.222,-116.0871667
1291,0.05,0.6996,60.4991666666667,-152.8235
1292,1.9,0.0,31.645,-104.305
1293,1.6,0.0,31.68,-104.486
1294,2.4,1.889,58.2237,-151.1015
1295,0.9,0.102,36.6906,-115.8401
1296,2.5,0.1,31.591,-104.521
1297,0.38,0.02915,46.823,-121.9085
1298,2.06,1.1704,19.3841667175293,-155.252334594727
1299,1.32,0.14,33.0358333,-116.0106667
1300,1.68,0.06568710995,35.12933333,-97.56283333
1301,1.79999995,1.1704,19.3395004272461,-155.299499511719
1302,1.95,0.2418,40.2184982,-121.1578369
1303,0.74,0.0275,35.6511667,-117.4528333
1304,0.61,1.1704,19.3838333333333,-155.280166666667
1305,0.66,1.1704,19.3946666666667,-155.253166666667
1306,1.11,0.01209,38.8193321,-122.7638321
1307,1.15,0.01008,38.8214989,-122.7639999
1308,1.78,0.04449,34.0746667,-117.244
1309,1.6,0.25339999999999996,63.3734,-149.6409
1310,1.7,0.0,31.651,-104.302
1311,1.2,0.041,36.3348,-115.5278
1312,1.96000004,1.1704,19.2446670532227,-155.444671630859
1313,1.2,0.27020000000000005,62.5805,-152.0917
1314,2.33,0.03159,17.961,-66.8495
1315,0.7,0.019,39.5461,-119.7918
1316,1.55,0.02647,33.1535,-115.9985
1317,4.4,1.696,-10.2246,118.7633
1318,1.7,0.1,31.648,-104.303
1319,1.78,1.1704,19.382999420166,-155.282669067383
1320,1.4,0.6828,61.7885,-150.3189
1321,2.51,0.04084,17.9625,-66.9503333333333
1322,1.76,0.02172,38.746666,-122.6951675
1323,3.03,0.5968,19.0701666666667,-66.4338333333333
1324,1.6,0.0,31.511,-104.002
1325,0.83,0.009946,38.8161659,-122.8188324
1326,1.89,0.01689,36.4621667,-121.0388333
1327,1.3,0.25339999999999996,63.5526,-150.8324
1328,1.9,0.27020000000000005,61.6987,-151.6604
1329,1.15,0.1034,33.3375,-116.2443333
1330,4.9,4.834,20.0857,145.3867
1331,1.06,0.01122,38.8201675,-122.7641678
1332,1.0,0.051,39.167,-119.6565
1333,1.3,0.2534,62.6969,-149.4839
1334,2.2,0.2534,62.9921,-150.6655
1335,2.0,0.229,39.1729,-119.6719
1336,0.9,0.08083,33.7073333,-116.8188333
1337,4.2,0.558,-8.6478,118.3117
1338,2.2,1.2122,60.785,-148.5615
1339,1.4,1.1911999999999998,61.6378,-149.8469
1340,0.91,0.31620000000000004,54.74,-164.114333333333
1341,1.4,1.1911999999999998,61.7758,-149.6847
1342,1.5,0.0,31.501,-103.962
1343,1.53,0.03012,40.3465004,-124.3553314
1344,3.2,0.9948,60.466,-143.6573
1345,1.32,0.09903,33.0133333,-117.3531667
1346,1.76,1.1704,19.3423328399658,-155.3056640625
1347,1.6,0.0,31.669,-104.399
1348,1.5,0.1,31.668,-104.373
1349,0.75,0.008502,38.8125,-122.8193359
1350,3.11,0.01583,40.4630013,-124.3248367
1351,2.44,0.06157,17.9383333333333,-66.9313333333333
1352,0.49,0.004758,38.816,-122.7856667
1353,2.0,0.25339999999999996,61.6913,-149.8539
